0,1,2,3
57057,27489587,1,"5,449 sqft"
57058,27489587,13,Driveway (6)
57059,27489587,7,Residential (2)
57060,27489587,8,"1 x 5 ½,  1 x 6 ½"
57061,27489587,9,"5 Rooms, 1 Bedroom, 2 Bath/powder rooms"
57062,27489587,10,"$13,020"
57063,27489587,11,Basement 6 feet or +
57064,27018917,1,"74,314 sqft"
57065,27018917,2,Agricultural
57066,20407130,1,"6,132 sqft"
57067,20407130,2,Residential
57068,12388580,3,Residential only
57069,12388580,4,Detached
57070,12388580,5,1961
57071,12388580,13,"Driveway (4), Garage (1)"
57072,12388580,7,Residential (2)
57073,12388580,8,"1 x 3 ½,  1 x 5 ½"
57074,12388580,9,"5 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
57075,12388580,10,"$19,680"
57076,9283872,1,"20,214 sqft"
57077,9283872,2,Residential
57078,24763096,3,Residential only
57079,24763096,4,Detached
57080,24763096,5,1942
57081,24763096,1,"5,140 sqft"
57082,24763096,13,"Driveway (3), Garage (1)"
57083,24763096,7,Residential (3)
57084,24763096,8,"2 x 3 ½,  1 x 8 ½"
57085,24763096,9,"8 Rooms, 6 Bedrooms, 1 Bath/powder room"
57086,24763096,10,"$24,960"
57087,24763096,11,Basement 6 feet or +
57088,22983743,3,Residential only
57089,22983743,4,Detached
57090,22983743,5,1918
57091,22983743,12,"1,915 sqft"
57092,22983743,1,"6,487 sqft"
57093,22983743,7,Residential (4)
57094,22983743,8,"3 x 4 ½,  1 x 5 ½"
57095,22983743,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
57096,22983743,10,"$26,280"
57097,21293849,3,Residential only
57098,21293849,4,Detached
57099,21293849,5,2017
57100,21293849,12,"2,976 sqft"
57101,21293849,1,"16,100 sqft"
57102,21293849,13,"Driveway (8), Garage (8)"
57103,21293849,7,Residential (8)
57104,21293849,8,"4 x 3 ½,  4 x 5 ½"
57105,21293849,10,"$72,480"
57106,19774996,3,Residential only
57107,19774996,4,Detached
57108,19774996,5,1916
57109,19774996,12,"1,436 sqft"
57110,19774996,1,"8,700 sqft"
57111,19774996,13,"Driveway (4), Garage (1)"
57112,19774996,7,Residential (2)
57113,19774996,8,"1 x 4 ½,  1 x 6 ½"
57114,19774996,9,"4 Rooms, 1 Bedroom, 1 Bath/powder room"
57115,19774996,10,"$5,280"
57116,23849932,15,Other
57117,13929757,17,Acériculture
57118,13929757,5,1958
57119,13929757,1,"1,383,297 sqft"
57120,13929757,13,Driveway (100)
57121,12278910,3,Residential and commercial
57122,12278910,4,Detached
57123,12278910,5,Unknown age
57124,12278910,14,"1,169 sqft"
57125,12278910,1,"6,964 sqft"
57126,12278910,13,Driveway (8)
57127,12278910,7,"Residential (1), Commercial (1)"
57128,12278910,18,1 x 5 ½
57129,12278910,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
57130,12278910,10,"$32,400"
57131,21416844,1,"8,460,425 sqft"
57132,21416844,2,Agricultural
57133,26001001,3,Commercial and residential
57134,26001001,5,2004
57135,26001001,14,"1,600 sqft"
57136,26001001,12,"2,160 sqft"
57137,26001001,1,"32,291 sqft"
57138,26001001,7,Commercial (1)
57139,26001001,15,Cabinet making
57140,24488866,3,Residential only
57141,24488866,4,Semi-detached
57142,24488866,5,1961
57143,24488866,1,"3,469 sqft"
57144,24488866,13,Garage (2)
57145,24488866,7,Residential (2)
57146,24488866,8,"1 x 5 ½,  1 x 6 ½"
57147,24488866,9,"6 Rooms, 3 Bedrooms, 3 Bath/powder rooms"
57148,24488866,10,"$37,380"
57149,24488866,11,Basement 6 feet or +
57150,15277315,1,"43,100 sqft"
57151,15277315,2,Residential
57152,11340241,5,2004
57153,11340241,1,"116,813 sqft"
57154,11340241,13,"Driveway (6), Garage (1)"
57155,11340241,6,Wood stove
57156,11340241,11,Basement 6 feet or +
57157,16260442,3,Residential only
57158,16260442,4,Attached
57159,16260442,5,1925
57160,16260442,1,"2,142 sqft"
57161,16260442,6,Pellet fireplace
57162,16260442,7,Residential (2)
57163,16260442,8,2 x 4 ½
57164,16260442,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57165,16260442,10,"$16,200"
57166,28374890,5,1988
57167,28374890,1,"2,366,959 sqft"
57168,28374890,13,"Driveway (15), Garage (8)"
57169,28374890,6,Wood fireplace
57170,28374890,11,"Waterfront, Navigable body of water, Basement 6 feet or +"
57171,21128940,1,"3,404,417 sqft"
57172,21128940,2,Residential
57173,15930708,1,"86,833 sqft"
57174,15930708,2,Residential
57175,25142360,3,Commercial only
57176,25142360,5,2011
57177,25142360,14,"1,360 sqft"
57178,25142360,1,"18,526 sqft"
57179,25142360,7,Commercial (1)
57180,25142360,15,Other
57181,28028119,3,Residential and commercial
57182,28028119,4,Semi-detached
57183,28028119,5,1959
57184,28028119,14,"From 645 sqft to 2,645 sqft"
57185,28028119,12,"1,440 sqft"
57186,28028119,1,"3,240 sqft"
57187,28028119,7,"Residential (2), Commercial (3)"
57188,28028119,8,"1 x 3 ½,  1 x 4 ½"
57189,28028119,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57190,28028119,10,"$47,628"
57191,17052703,15,"Caterer, Coffee/Donuts, Health centre, Snack bar, Candy/Chocolate shop, Ice cream shop, Supermarket, Fast food"
57192,14915505,1,"29,494 sqft"
57193,14915505,2,Residential
57194,14779742,1,"262,553 sqft"
57195,14779742,2,Residential
57196,26556084,1,"3,641,616 sqft"
57197,26556084,2,Agricultural
57198,26369577,1,"8,981 sqft"
57199,26369577,2,Residential
57200,28528416,3,Residential only
57201,28528416,4,Semi-detached
57202,28528416,5,1957
57203,28528416,12,960 sqft
57204,28528416,1,"3,360 sqft"
57205,28528416,13,Driveway (2)
57206,28528416,7,Residential (3)
57207,28528416,8,"1 x 2 ½,  2 x 4 ½"
57208,28528416,9,"2 Rooms, 1 Bedroom, 1 Bath/powder room"
57209,28528416,10,"$26,820"
57210,28567463,3,Commercial and industrial
57211,28567463,5,1985
57212,28567463,14,"8,688 sqft"
57213,28567463,12,"6,454 sqft"
57214,28567463,1,"10,139 sqft"
57215,28567463,7,Industrial (1)
57216,22179968,3,Commercial and office space
57217,22179968,5,1938
57218,22179968,14,"From 915 sqft to 2,067 sqft"
57219,22179968,1,"5,205 sqft"
57220,22179968,7,Office (2)
57221,14976278,1,"100,224 sqft"
57222,14976278,2,Residential
57223,11883354,1,"3,571,920 sqft"
57224,11883354,2,Residential
57225,23777287,3,Residential only
57226,23777287,4,Semi-detached
57227,23777287,5,Unknown age
57228,23777287,1,"8,103 sqft"
57229,23777287,13,Driveway (4)
57230,23777287,16,Inground
57231,23777287,7,Residential (2)
57232,23777287,8,"1 x 5 ½,  1 x 6 ½"
57233,23777287,9,"6 Rooms, 2 Bedrooms, 2 Bath/powder rooms"
57234,23777287,10,"$21,888"
57235,19049085,1,"400,000 sqft"
57236,19049085,2,Residential
57237,20590860,3,Commercial only
57238,20590860,5,1978
57239,20590860,14,"4,891 sqft"
57240,20590860,12,"4,891 sqft"
57241,20590860,1,"7,173 sqft"
57242,20590860,7,Commercial (1)
57243,20590860,15,Garage
57244,21142311,1,"32,292 sqft"
57245,21142311,2,Residential
57246,18492646,15,Restaurant
57247,11979923,1,"5,920 sqft"
57248,11979923,2,Residential
57249,20916045,3,Residential only
57250,20916045,4,Detached
57251,20916045,5,1927
57252,20916045,12,"1,292 sqft"
57253,20916045,1,"3,601 sqft"
57254,20916045,13,Garage (1)
57255,20916045,7,Residential (2)
57256,20916045,8,2 x 6 ½
57257,20916045,9,"6 Rooms, 3 Bedrooms, 1 Bath/powder room"
57258,20916045,10,"$27,120"
57259,12967055,15,Daycare centre
57260,23658746,3,Residential only
57261,23658746,4,Detached
57262,23658746,5,Unknown age
57263,23658746,1,"30,000 sqft"
57264,23658746,13,Driveway (6)
57265,23658746,7,Residential (3)
57266,23658746,8,"1 x 2 ½,  2 x 3 ½"
57267,23658746,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
57268,23658746,10,"$11,340"
57269,23658746,11,Basement 6 feet or +
57270,27369971,5,1870
57271,27369971,1,"1,578,418 sqft"
57272,27369971,13,Driveway (10)
57273,27369971,6,Wood stove
57274,27369971,11,Basement 6 feet or +
57275,12105487,3,Residential only
57276,12105487,4,Detached
57277,12105487,5,Unknown age
57278,12105487,12,"1,656 sqft"
57279,12105487,1,"10,615 sqft"
57280,12105487,13,"Driveway (12), Garage (1)"
57281,12105487,7,Residential (12)
57282,12105487,8,"1 x 1 ½,  8 x 3 ½,  2 x 4 ½,  1 x 5 ½"
57283,12105487,10,"$16,860"
57284,11865953,3,Residential only
57285,11865953,4,Detached
57286,11865953,5,1947
57287,11865953,12,"1,238 sqft"
57288,11865953,1,"10,743 sqft"
57289,11865953,13,"Carport (2), Driveway (4), Garage (1)"
57290,11865953,7,Residential (3)
57291,11865953,8,"2 x 2 ½,  1 x 7 ½"
57292,11865953,9,"7 Rooms, 2 Bedrooms, 1 Bath/powder room"
57293,11865953,10,"$8,340"
57294,11865953,11,Basement 6 feet or +
57295,20359449,1,"18,662 sqft"
57296,20359449,2,Residential
57297,21884457,5,1991
57298,21884457,1,"19,602,000 sqft"
57299,21884457,13,"Driveway (8), Garage (2)"
57300,21884457,16,"Heated, Inground"
57301,21884457,11,Basement 6 feet or +
57302,11257435,1,"16,899 sqft"
57303,11257435,2,Residential
57304,13902371,3,Residential only
57305,13902371,4,Detached
57306,13902371,5,1953
57307,13902371,1,"5,854 sqft"
57308,13902371,13,Driveway (4)
57309,13902371,7,Residential (2)
57310,13902371,8,"1 x 3 ½,  1 x 4 ½"
57311,13902371,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
57312,13902371,10,"$16,500"
57313,24428953,1,"6,047 sqft"
57314,24428953,2,Residential
57315,17040838,1,"57,716 sqft"
57316,17040838,2,Residential
57317,19293564,3,Residential and commercial
57318,19293564,4,Detached
57319,19293564,5,Unknown age
57320,19293564,14,"From 665 sqft to 1,330 sqft"
57321,19293564,1,"6,119 sqft"
57322,19293564,13,Driveway (6)
57323,19293564,7,"Residential (2), Commercial (2)"
57324,19293564,8,2 x 4 ½
57325,19293564,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57326,19293564,10,"$26,880"
57327,10169174,3,Residential only
57328,10169174,4,Semi-detached
57329,10169174,5,1966
57330,10169174,1,"3,780 sqft"
57331,10169174,13,"Driveway (1), Garage (1)"
57332,10169174,6,Wood fireplace
57333,10169174,7,Residential (2)
57334,10169174,8,"1 x 5 ½,  1 x 8 ½"
57335,10169174,9,"8 Rooms, 4 Bedrooms, 2 Bath/powder rooms"
57336,10169174,10,"$32,580"
57337,10169174,11,Basement 6 feet or +
57338,18963450,17,Strawberries
57339,18963450,5,"1892, Century"
57340,18963450,1,"8,276,400 sqft"
57341,18963450,11,Basement 6 feet or +
57342,21813775,1,"32,285 sqft"
57343,21813775,2,Residential
57344,20447478,1,"41,624 sqft"
57345,20447478,2,Resort
57346,12006807,1,"98,888 sqft"
57347,12006807,2,Resort
57348,22701864,3,Residential only
57349,22701864,4,Semi-detached
57350,22701864,5,2011
57351,22701864,1,"8,326 sqft"
57352,22701864,13,Driveway (6)
57353,22701864,6,Gas fireplace
57354,22701864,7,Residential (3)
57355,22701864,8,3 x 4 ½
57356,22701864,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57357,22701864,10,"$36,600"
57358,22701864,11,Basement 6 feet or +
57359,28684940,3,Residential only
57360,28684940,4,Detached
57361,28684940,5,Unknown age
57362,28684940,12,"1,196 sqft"
57363,28684940,1,"15,247 sqft"
57364,28684940,13,"Driveway (1), Garage (1)"
57365,28684940,7,Residential (2)
57366,28684940,8,"1 x 4 ½,  1 x 5 ½"
57367,28684940,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
57368,28684940,10,"$9,600"
57369,23111200,3,Residential only
57370,23111200,4,Detached
57371,23111200,5,1987
57372,23111200,1,"11,140 sqft"
57373,23111200,7,Residential (2)
57374,23111200,8,2 x 3 ½
57375,23111200,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
57376,23111200,10,"$15,600"
57377,16865202,17,Maple forest
57378,16865202,5,2002
57379,16865202,1,"571,000 sqft"
57380,16865202,13,"Driveway (10), Garage (2)"
57381,16865202,6,Wood stove
57382,16865202,11,"Waterfront, Non-navigable body of water"
57383,24845085,3,Residential only
57384,24845085,4,Detached
57385,24845085,5,1959
57386,24845085,1,"5,175 sqft"
57387,24845085,13,Driveway (2)
57388,24845085,16,Above-ground
57389,24845085,7,Residential (2)
57390,24845085,8,"1 x 3 ½,  1 x 7 ½"
57391,24845085,9,"7 Rooms, 2 Bedrooms, 1 Bath/powder room"
57392,24845085,10,"$18,120"
57393,24959101,1,979 sqft
57394,24959101,2,"Agricultural, Other"
57395,15936978,3,Residential only
57396,15936978,4,Detached
57397,15936978,5,1958
57398,15936978,1,"6,348 sqft"
57399,15936978,7,Residential (3)
57400,15936978,8,"1 x 4 ½,  2 x 5 ½"
57401,15936978,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
57402,15936978,10,"$23,280"
57403,17405743,3,Residential and commercial
57404,17405743,4,Detached
57405,17405743,5,Unknown age
57406,17405743,14,"From 600 sqft to 2,400 sqft"
57407,17405743,12,"2,634 sqft"
57408,17405743,1,"2,634 sqft"
57409,17405743,7,"Residential (6), Commercial (2)"
57410,17405743,8,"3 x 2 ½,  3 x 3 ½"
57411,17405743,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
57412,17405743,10,"$98,592"
57413,19387197,1,"600,000 sqft"
57414,19387197,2,Residential
57415,12011025,3,Residential only
57416,12011025,4,Detached
57417,12011025,5,1926
57418,12011025,1,"6,005 sqft"
57419,12011025,13,Driveway (4)
57420,12011025,7,Residential (3)
57421,12011025,8,3 x 4 ½
57422,12011025,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57423,12011025,10,"$34,200"
57424,27220010,3,Commercial only
57425,27220010,5,Unknown age
57426,27220010,14,1 sqft
57427,27220010,7,"Residential (2), Commercial (1)"
57428,27220010,15,Motel
57429,19803000,1,"108,128 sqft"
57430,19803000,2,"Agricultural, Residential"
57431,16505640,3,Seniors' residence
57432,16505640,4,Detached
57433,16505640,5,1983
57434,16505640,1,"30,755 sqft"
57435,16505640,7,Residential (63)
57436,16505640,8,63 x Other
57437,16505640,10,"$1,300,000"
57438,11221843,1,"34,534 sqft"
57439,11221843,2,Residential
57440,18633197,3,Residential only
57441,18633197,4,Detached
57442,18633197,5,"1890, Century"
57443,18633197,12,"1,927 sqft"
57444,18633197,1,"10,890 sqft"
57445,18633197,13,"Driveway (6), Garage (2)"
57446,18633197,7,Residential (3)
57447,18633197,8,"1 x 1 ½,  2 x 4 ½"
57448,18633197,9,"1 Room, 1 Bedroom, 1 Bath/powder room"
57449,18633197,10,"$25,800"
57450,18633197,11,Basement 6 feet or +
57451,9198259,1,"8,712,301 sqft"
57452,9198259,2,Resort
57453,11949012,3,Residential only
57454,11949012,4,Detached
57455,11949012,5,1949
57456,11949012,1,"12,992 sqft"
57457,11949012,13,"Driveway (12), Garage (2)"
57458,11949012,7,Residential (7)
57459,11949012,8,"2 x 3 ½,  3 x 4 ½,  1 x 7 ½,  1 x 8 ½"
57460,11949012,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57461,11949012,10,"$68,700"
57462,11949012,11,Basement 6 feet or +
57463,24200131,1,"60,063 sqft"
57464,24200131,2,"Residential, Resort"
57465,15470879,5,1995
57466,15470879,1,"8,067,734 sqft"
57467,15470879,13,"Driveway (8), Garage (2)"
57468,15470879,11,Basement 6 feet or +
57469,25153664,1,"32,022 sqft"
57470,25153664,2,Residential
57471,23768202,3,Residential only
57472,23768202,4,Semi-detached
57473,23768202,5,1961
57474,23768202,1,"3,601 sqft"
57475,23768202,13,"Driveway (2), Garage (2)"
57476,23768202,7,Residential (2)
57477,23768202,8,"1 x 5 ½,  1 x 7 ½"
57478,23768202,9,"7 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
57479,23768202,10,"$24,000"
57480,23768202,11,Basement 6 feet or +
57481,16436565,1,"7,746 sqft"
57482,16436565,2,Residential
57483,11376599,1,"45,811 sqft"
57484,11376599,2,"Commercial, Residential"
57485,26231821,17,Grande culture
57486,26231821,5,1977
57487,26231821,1,"32,043,280 sqft"
57488,26231821,13,Driveway (10)
57489,26231821,6,Wood stove
57490,26231821,11,"Waterfront, Basement 6 feet or +"
57491,28903240,3,Residential only
57492,28903240,4,Semi-detached
57493,28903240,5,1904
57494,28903240,1,"8,523 sqft"
57495,28903240,13,Garage (2)
57496,28903240,7,Residential (2)
57497,28903240,8,"1 x 3 ½,  1 x 4 ½"
57498,28903240,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57499,28903240,10,"$10,740"
57500,22127039,3,Residential and commercial
57501,22127039,4,Detached
57502,22127039,5,1986
57503,22127039,14,"2,552 sqft"
57504,22127039,12,"3,533 sqft"
57505,22127039,1,"11,987 sqft"
57506,22127039,13,Driveway (10)
57507,22127039,16,"Heated, Inground"
57508,22127039,6,Wood fireplace
57509,22127039,7,"Residential (1), Commercial (1)"
57510,22127039,18,1 x 10 ½
57511,22127039,9,"10 Rooms, 4 Bedrooms, 4 Bath/powder rooms"
57512,22127039,10,$1
57513,22127039,11,Basement 6 feet or +
57514,14386348,1,"98,114 sqft"
57515,14386348,2,"Residential, Resort"
57516,10814044,1,"277,709 sqft"
57517,10814044,2,"Agricultural, Residential"
57518,10861800,3,Residential only
57519,10861800,4,Semi-detached
57520,10861800,5,1991
57521,10861800,13,Driveway (3)
57522,10861800,6,Wood fireplace
57523,10861800,7,Residential (3)
57524,10861800,8,3 x 4 ½
57525,10861800,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57526,10861800,10,"$26,640"
57527,10861800,11,Basement 6 feet or +
57528,9008442,3,Residential only
57529,9008442,4,Detached
57530,9008442,5,1970
57531,9008442,1,"8,500 sqft"
57532,9008442,13,Driveway (4)
57533,9008442,6,Wood stove
57534,9008442,7,Residential (2)
57535,9008442,8,"1 x 4 ½,  1 x 5 ½"
57536,9008442,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57537,9008442,10,"$7,200"
57538,9008442,11,Basement 6 feet or +
57539,18224206,3,Residential only
57540,18224206,4,Detached
57541,18224206,5,1945
57542,18224206,12,945 sqft
57543,18224206,1,"22,812 sqft"
57544,18224206,13,Driveway (4)
57545,18224206,7,Residential (2)
57546,18224206,8,2 x 5 ½
57547,18224206,9,"5 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
57548,18224206,10,"$11,640"
57549,17362775,3,Residential only
57550,17362775,4,Semi-detached
57551,17362775,5,"To be built, New"
57552,17362775,1,"3,737 sqft"
57553,17362775,13,Garage (3)
57554,17362775,6,Gas fireplace
57555,17362775,7,Residential (3)
57556,17362775,8,"1 x 4 ½,  2 x 5 ½"
57557,17362775,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
57558,17362775,10,"$47,016"
57559,18628722,1,"437,553 sqft"
57560,18628722,2,Residential
57561,16716456,1,"86,111 sqft"
57562,16716456,2,Residential
57563,15769051,1,"79,136 sqft"
57564,15769051,2,"Commercial, Residential"
57565,24094043,3,Commercial only
57566,24094043,5,"To be built, New"
57567,24094043,14,"1,032 sqft"
57568,24094043,7,Commercial (1)
57569,19853944,3,Residential only
57570,19853944,4,Detached
57571,19853944,5,1935
57572,19853944,12,700 sqft
57573,19853944,1,"3,620 sqft"
57574,19853944,7,Residential (2)
57575,19853944,8,2 x 4 ½
57576,19853944,9,"4 Rooms, 2 Bedrooms, 1 Bath/powder room"
57577,19853944,10,"$11,280"
57578,25660968,3,Commercial and residential
57579,25660968,5,1865
57580,25660968,14,832 sqft
57581,25660968,7,Commercial (1)
57582,25660968,15,Ice cream shop
57583,28836089,3,Residential only
57584,28836089,4,Detached
57585,28836089,5,1920
57586,28836089,1,"5,194 sqft"
57587,28836089,13,"Driveway (4), Garage (1)"
57588,28836089,6,Wood fireplace
57589,28836089,7,Residential (2)
57590,28836089,8,"1 x 3 ½,  1 x 6 ½"
57591,28836089,9,"6 Rooms, 3 Bedrooms, 2 Bath/powder rooms"
57592,28836089,10,"$22,200"
57593,25686405,3,Commercial only
57594,25686405,5,1986
57595,25686405,14,"3,336 sqft"
57596,25686405,12,"3,036 sqft"
57597,25686405,1,"340,871 sqft"
57598,25686405,7,Commercial (1)
57599,25686405,15,Convenience store
57600,17069882,3,Residential only
57601,17069882,4,Detached
57602,17069882,5,1994
57603,17069882,1,"11,900 sqft"
57604,17069882,13,Driveway (4)
57605,17069882,7,Residential (4)
57606,17069882,8,4 x 5 ½
57607,17069882,9,"5 Rooms, 3 Bedrooms, 1 Bath/powder room"
57608,17069882,10,"$30,144"
57609,17452971,1,"1,024,863 sqft"
57610,17452971,2,"Other, Residential, Resort"
57611,19043876,1,"70,298 sqft"
57612,19043876,2,"Agricultural, Residential, Resort"
57613,12856219,5,1940
57614,12856219,6,Wood stove
57615,25546441,3,Commercial and residential
57616,25546441,5,Unknown age
57617,25546441,14,"20,581 sqft"
57618,25546441,12,"20,588 sqft"
57619,25546441,1,"178,250 sqft"
57620,25546441,7,Commercial (1)
57621,25546441,15,Church
57622,19134281,3,Residential only
57623,19134281,4,Semi-detached
57624,19134281,5,"To be built, New"
57625,19134281,7,Residential (3)
57626,19134281,8,3 x 7 ½
57627,19134281,9,"7 Rooms, 2 Bedrooms, 1 Bath/powder room"
57628,19134281,10,"$41,340"
57629,10480924,3,Residential only
57630,10480924,4,Semi-detached
57631,10480924,5,1910
57632,10480924,12,"1,175 sqft"
57633,10480924,1,"2,852 sqft"
57634,10480924,7,Residential (4)
57635,10480924,8,"2 x 3 ½,  1 x 4 ½,  1 x 6 ½"
57636,10480924,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
57637,10480924,10,"$34,680"
57638,13614660,3,Residential only
57639,13614660,4,Detached
57640,13614660,5,1960
57641,13614660,12,"1,800 sqft"
57642,13614660,1,"14,400 sqft"
57643,13614660,13,Driveway (8)
57644,13614660,7,Residential (4)
57645,13614660,8,"1 x 3 ½,  2 x 4 ½,  1 x 6 ½"
57646,13614660,9,"3 Rooms, 1 Bedroom, 1 Bath/powder room"
